"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",26573,,
"GRC","Greece","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",25506,,
"GRC","Greece","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",24176,,
"GRC","Greece","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",24444,,
"HUN","Hungary","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",13654,,
"HUN","Hungary","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",13670,,
"HUN","Hungary","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",13189,,
"HUN","Hungary","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",13078,,
"HUN","Hungary","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",13305,,
"IRL","Ireland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",68012,,
"IRL","Ireland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",67328,,
"IRL","Ireland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",67105,,
"IRL","Ireland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",67050,,
"IRL","Ireland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",67922,,
"ITA","Italy","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",39681,,
"ITA","Italy","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",39077,,
"ITA","Italy","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",37868,,
"ITA","Italy","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",37851,,
"ITA","Italy","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",38145,,
"JPN","Japan","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",38182,,
"JPN","Japan","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",39133,,
"JPN","Japan","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",38652,,
"JPN","Japan","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",38850,,
"JPN","Japan","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",37988,,
"KOR","Korea","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",31256,,
"KOR","Korea","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",31639,,
"KOR","Korea","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",31200,,
"KOR","Korea","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",31654,,
"KOR","Korea","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",31614,,
"LUX","Luxembourg","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",76585,,
"LUX","Luxembourg","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",76002,,
"LUX","Luxembourg","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",75475,,
"LUX","Luxembourg","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",77912,,
"LUX","Luxembourg","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",79591,,
"NLD","Netherlands","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",60751,,
"NLD","Netherlands","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",60413,,
"NLD","Netherlands","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",60803,,
"NLD","Netherlands","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",61042,,
"NLD","Netherlands","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",60621,,
"NOR","Norway","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",75386,,
"NOR","Norway","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",77957,,
"NOR","Norway","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",80063,,
"NOR","Norway","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",81080,,
"NOR","Norway","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",81508,,
"POL","Poland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",13960,,
"POL","Poland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",13985,,
"POL","Poland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",13857,,
"POL","Poland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",14115,,
"POL","Poland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",14162,,
"PRT","Portugal","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",22287,,
"PRT","Portugal","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",21615,,
"PRT","Portugal","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",20794,,
"PRT","Portugal","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",21284,,
"PRT","Portugal","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",20826,,
"SVK","Slovak Republic","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",15668,,
"SVK","Slovak Republic","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",15529,,
"SVK","Slovak Republic","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",15357,,
"SVK","Slovak Republic","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",15473,,
"SVK","Slovak Republic","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",16225,,
"ESP","Spain","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",37377,,
"ESP","Spain","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",36650,,
"ESP","Spain","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",35675,,
"ESP","Spain","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",35853,,
"ESP","Spain","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",35693,,
"SWE","Sweden","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",52292,,
"SWE","Sweden","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",52950,,
"SWE","Sweden","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",54128,,
"SWE","Sweden","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",54508,,
"SWE","Sweden","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",55245,,
"CHE","Switzerland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",90333,,
"CHE","Switzerland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",90755,,
"CHE","Switzerland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",92436,,
"CHE","Switzerland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",93968,,
"CHE","Switzerland","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",95002,,
"GBR","United Kingdom","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",55851,,
"GBR","United Kingdom","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",54529,,
"GBR","United Kingdom","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",54437,,
"GBR","United Kingdom","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",54134,,
"GBR","United Kingdom","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",54350,,
"USA","United States","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",56100,,
"USA","United States","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",56247,,
"USA","United States","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",56735,,
"USA","United States","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",56811,,
"USA","United States","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",57139,,
"ISR","Israel","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",35079,,
"ISR","Israel","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",35338,,
"ISR","Israel","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",35720,,
"ISR","Israel","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",35775,,
"ISR","Israel","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",36109,,
"SVN","Slovenia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",29847,,
"SVN","Slovenia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",29794,,
"SVN","Slovenia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",28966,,
"SVN","Slovenia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",29354,,
"SVN","Slovenia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",29176,,
"EST","Estonia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",16183,,
"EST","Estonia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",15505,,
"EST","Estonia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",15890,,
"EST","Estonia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",16380,,
"EST","Estonia","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",17700,,
"MEX","Mexico","CPNCU","Current prices in NCU","2010","2010","MXN","Mexican Peso","0","units",,,104381,,
"MEX","Mexico","CPNCU","Current prices in NCU","2011","2011","MXN","Mexican Peso","0","units",,,111027,,
"MEX","Mexico","CPNCU","Current prices in NCU","2012","2012","MXN","Mexican Peso","0","units",,,114152,,
"MEX","Mexico","CPNCU","Current prices in NCU","2013","2013","MXN","Mexican Peso","0","units",,,119456,,
"MEX","Mexico","CPNCU","Current prices in NCU","2014","2014","MXN","Mexican Peso","0","units",,,123125,,
"MEX","Mexico","CNPNCU","2014 constant prices and NCU","2010","2010","MXN","Mexican Peso","0","units","2014","2014",119787,,
"MEX","Mexico","CNPNCU","2014 constant prices and NCU","2011","2011","MXN","Mexican Peso","0","units","2014","2014",123067,,
"MEX","Mexico","CNPNCU","2014 constant prices and NCU","2012","2012","MXN","Mexican Peso","0","units","2014","2014",121763,,
"MEX","Mexico","CNPNCU","2014 constant prices and NCU","2013","2013","MXN","Mexican Peso","0","units","2014","2014",124098,,
"MEX","Mexico","CNPNCU","2014 constant prices and NCU","2014","2014","MXN","Mexican Peso","0","units","2014","2014",123125,,
"MEX","Mexico","USDEX","In 2014 constant prices at 2014 USD exchange rates","2010","2010","USD","US Dollar","0","units","2014","2014",9054,,
"MEX","Mexico","USDEX","In 2014 constant prices at 2014 USD exchange rates","2011","2011","USD","US Dollar","0","units","2014","2014",9302,,
"MEX","Mexico","USDEX","In 2014 constant prices at 2014 USD exchange rates","2012","2012","USD","US Dollar","0","units","2014","2014",9203,,
"MEX","Mexico","USDEX","In 2014 constant prices at 2014 USD exchange rates","2013","2013","USD","US Dollar","0","units","2014","2014",9380,,
"MEX","Mexico","USDEX","In 2014 constant prices at 2014 USD exchange rates","2014","2014","USD","US Dollar","0","units","2014","2014",9306,,
"MEX","Mexico","USDPPP","In 2014 constant prices at 2014 USD PPPs","2010","2010","USD","US Dollar","0","units","2014","2014",12502,,
"MEX","Mexico","USDPPP","In 2014 constant prices at 2014 USD PPPs","2011","2011","USD","US Dollar","0","units","2014","2014",12844,,
"MEX","Mexico","USDPPP","In 2014 constant prices at 2014 USD PPPs","2012","2012","USD","US Dollar","0","units","2014","2014",12708,,
"MEX","Mexico","USDPPP","In 2014 constant prices at 2014 USD PPPs","2013","2013","USD","US Dollar","0","units","2014","2014",12952,,
"MEX","Mexico","USDPPP","In 2014 constant prices at 2014 USD PPPs","2014","2014","USD","US Dollar","0","units","2014","2014",12850,,
"ISR","Israel","USDPPP","In 2014 constant prices at 2014 USD PPPs","2010","2010","USD","US Dollar","0","units","2014","2014",28790,,
"ISR","Israel","USDPPP","In 2014 constant prices at 2014 USD PPPs","2011","2011","USD","US Dollar","0","units","2014","2014",29003,,
"ISR","Israel","USDPPP","In 2014 constant prices at 2014 USD PPPs","2012","2012","USD","US Dollar","0","units","2014","2014",29316,,
"ISR","Israel","USDPPP","In 2014 constant prices at 2014 USD PPPs","2013","2013","USD","US Dollar","0","units","2014","2014",29361,,
"ISR","Israel","USDPPP","In 2014 constant prices at 2014 USD PPPs","2014","2014","USD","US Dollar","0","units","2014","2014",29635,,
"SVN","Slovenia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2010","2010","USD","US Dollar","0","units","2014","2014",33829,,
"SVN","Slovenia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2011","2011","USD","US Dollar","0","units","2014","2014",33768,,
"SVN","Slovenia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2012","2012","USD","US Dollar","0","units","2014","2014",32830,,
"SVN","Slovenia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2013","2013","USD","US Dollar","0","units","2014","2014",33269,,
"SVN","Slovenia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2014","2014","USD","US Dollar","0","units","2014","2014",33068,,
"EST","Estonia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2010","2010","USD","US Dollar","0","units","2014","2014",19218,,
"EST","Estonia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2011","2011","USD","US Dollar","0","units","2014","2014",18413,,
"EST","Estonia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2012","2012","USD","US Dollar","0","units","2014","2014",18871,,
"EST","Estonia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2013","2013","USD","US Dollar","0","units","2014","2014",19453,,
"EST","Estonia","USDPPP","In 2014 constant prices at 2014 USD PPPs","2014","2014","USD","US Dollar","0","units","2014","2014",21020,,
